2023-12-24 20:17:23.285,9128283H1,98-316,99-001,0.0148089
2023-12-24 20:17:57.123,9128283L2,99-206,99-211,0.00798642
2023-12-24 20:17:57.134,9128283L2,99-207,99-212,0.0126663
2023-12-24 20:17:57.142,9128283L2,99-210,99-213,0.00810559
2023-12-24 20:17:57.159,9128283L2,99-211,99-21+,0.0103859
2023-12-24 20:17:57.172,9128283L2,99-212,99-215,0.0123823
2023-12-24 20:17:57.192,9128283L2,99-213,99-216,0.0104409
2023-12-24 20:17:57.207,9128283L2,99-21+,99-217,0.00966777
2023-12-24 20:17:57.216,9128283L2,99-215,99-220,0.0138831
2023-12-24 20:17:57.217,9128283L2,99-216,99-221,0.0120311
2023-12-24 20:17:57.237,9128283L2,99-217,99-222,0.0151595
2023-12-24 20:17:57.244,9128283L2,99-220,99-223,0.0103131
2023-12-24 20:17:57.261,9128283L2,99-221,99-22+,0.00852937
2023-12-24 20:17:57.263,9128283L2,99-222,99-225,0.01164
2023-12-24 20:17:57.282,9128283L2,99-223,99-226,0.0122141
2023-12-24 20:17:57.284,9128283L2,99-22+,99-227,0.00928826
2023-12-24 20:17:57.285,9128283L2,99-225,99-230,0.015447
2023-12-24 20:17:57.295,9128283L2,99-226,99-231,0.00782198
2023-12-24 20:17:57.307,9128283L2,99-227,99-232,0.014378
2023-12-24 20:17:57.311,9128283L2,99-230,99-233,0.00953709
2023-12-24 20:17:57.326,9128283L2,99-231,99-23+,0.0139122
2023-12-24 20:17:57.339,9128283L2,99-232,99-235,0.0118131
2023-12-24 20:17:57.346,9128283L2,99-233,99-236,0.0101364
2023-12-24 20:17:57.361,9128283L2,99-23+,99-237,0.0080738
2023-12-24 20:17:57.366,9128283L2,99-235,99-240,0.0111888
2023-12-24 20:17:57.376,9128283L2,99-236,99-241,0.0124256
2023-12-24 20:17:57.377,9128283L2,99-237,99-242,0.0112156
2023-12-24 20:17:57.381,9128283L2,99-240,99-243,0.0127353
2023-12-24 20:17:57.399,9128283L2,99-241,99-24+,0.00798952
2023-12-24 20:17:57.414,9128283L2,99-242,99-245,0.0115705
2023-12-24 20:17:57.420,9128283L2,99-243,99-246,0.0110649
2023-12-24 20:17:57.424,9128283L2,99-24+,99-247,0.0120237
2023-12-24 20:17:57.435,9128283L2,99-245,99-250,0.0094618
2023-12-24 20:17:57.441,9128283L2,99-246,99-251,0.0137616
2023-12-24 20:17:57.451,9128283L2,99-247,99-252,0.00931425
2023-12-24 20:17:57.467,9128283L2,99-250,99-253,0.0143974
2023-12-24 20:17:57.477,9128283L2,99-251,99-25+,0.00846628
2023-12-24 20:17:57.484,9128283L2,99-252,99-255,0.0122314
2023-12-24 20:17:57.491,9128283L2,99-253,99-256,0.0123565
2023-12-24 20:17:57.508,9128283L2,99-25+,99-257,0.00881925
2023-12-24 20:17:57.509,9128283L2,99-255,99-260,0.00785529
2023-12-24 20:17:57.526,9128283L2,99-256,99-261,0.0117249
2023-12-24 20:17:57.543,9128283L2,99-257,99-262,0.012341
2023-12-24 20:17:57.554,9128283L2,99-260,99-263,0.00991604
2023-12-24 20:17:57.568,9128283L2,99-261,99-26+,0.0145695
2023-12-24 20:17:57.581,9128283L2,99-262,99-265,0.0106139
2023-12-24 20:17:57.583,9128283L2,99-263,99-266,0.0150493
2023-12-24 20:17:57.600,9128283L2,99-26+,99-267,0.013408
2023-12-24 20:17:57.603,9128283L2,99-265,99-270,0.0155016
2023-12-24 20:17:57.606,9128283L2,99-266,99-271,0.011892
2023-12-24 20:17:57.620,9128283L2,99-267,99-272,0.0106238
2023-12-24 20:17:57.630,9128283L2,99-270,99-273,0.0154691
2023-12-24 20:17:57.633,9128283L2,99-271,99-27+,0.0117688
2023-12-24 20:17:57.651,9128283L2,99-272,99-275,0.0128459
2023-12-24 20:17:57.656,9128283L2,99-273,99-276,0.00925037
2023-12-24 20:17:57.657,9128283L2,99-27+,99-277,0.00944171
2023-12-24 20:17:57.675,9128283L2,99-275,99-280,0.0135129
2023-12-24 20:17:57.689,9128283L2,99-276,99-281,0.0085497
2023-12-24 20:17:57.708,9128283L2,99-277,99-282,0.0149397
2023-12-24 20:17:57.713,9128283L2,99-280,99-283,0.0140211
2023-12-24 20:17:57.723,9128283L2,99-281,99-28+,0.0138887
2023-12-24 20:17:57.729,9128283L2,99-282,99-285,0.0153418
2023-12-24 20:17:57.748,9128283L2,99-283,99-286,0.0140317
2023-12-24 20:17:57.752,9128283L2,99-28+,99-287,0.0115073
2023-12-24 20:17:57.768,9128283L2,99-285,99-290,0.0112193
2023-12-24 20:17:57.770,9128283L2,99-286,99-291,0.00847885
2023-12-24 20:17:57.788,9128283L2,99-287,99-292,0.00928415
2023-12-24 20:17:57.799,9128283L2,99-290,99-293,0.00865634
2023-12-24 20:17:57.810,9128283L2,99-291,99-29+,0.0120662
2023-12-24 20:17:57.817,9128283L2,99-292,99-295,0.0105937
2023-12-24 20:17:57.832,9128283L2,99-293,99-296,0.0144638
2023-12-24 20:17:57.843,9128283L2,99-29+,99-297,0.0123194
2023-12-24 20:17:57.844,9128283L2,99-295,99-300,0.0145726
2023-12-24 20:17:57.845,9128283L2,99-296,99-301,0.0111768
2023-12-24 20:17:57.849,9128283L2,99-297,99-302,0.0128632
2023-12-24 20:17:57.860,9128283L2,99-300,99-303,0.0111489
2023-12-24 20:17:57.880,9128283L2,99-301,99-30+,0.0137366
2023-12-24 20:17:57.893,9128283L2,99-302,99-305,0.0107747
2023-12-24 20:17:57.910,9128283L2,99-303,99-306,0.00816801
2023-12-24 20:17:57.930,9128283L2,99-30+,99-307,0.00979137
2023-12-24 20:17:57.946,9128283L2,99-305,99-310,0.0152174
2023-12-24 20:17:57.962,9128283L2,99-306,99-311,0.0131416
2023-12-24 20:17:57.965,9128283L2,99-307,99-312,0.0123063
2023-12-24 20:17:57.984,9128283L2,99-310,99-313,0.00862031
2023-12-24 20:17:57.987,9128283L2,99-311,99-31+,0.00948643
2023-12-24 20:17:58.007,9128283L2,99-312,99-315,0.00842829
2023-12-24 20:17:58.017,9128283L2,99-313,99-316,0.011169
2023-12-24 20:17:58.023,9128283L2,99-31+,99-317,0.00962367
2023-12-24 20:17:58.042,9128283L2,99-315,100-000,0.0128505
2023-12-24 20:17:58.062,9128283L2,99-316,100-001,0.00893705
2023-12-24 20:17:58.073,9128283L2,99-317,100-002,0.0141396
2023-12-24 20:17:58.091,9128283L2,100-000,100-003,0.0129853
2023-12-24 20:17:58.094,9128283L2,100-001,100-00+,0.0123555
2023-12-24 20:17:58.113,9128283L2,100-002,100-005,0.0142487
2023-12-24 20:17:58.132,9128283L2,100-003,100-006,0.0136816
2023-12-24 20:17:58.134,9128283L2,100-00+,100-007,0.0139225
2023-12-24 20:17:58.146,9128283L2,100-005,100-010,0.00960923
2023-12-24 20:17:58.149,9128283L2,100-006,100-011,0.0143198
2023-12-24 20:17:58.168,9128283L2,100-007,100-012,0.0137939
2023-12-24 20:17:58.170,9128283L2,100-010,100-013,0.0142909
2023-12-24 20:17:58.182,9128283L2,100-011,100-01+,0.0104224
2023-12-24 20:17:58.197,9128283L2,100-012,100-015,0.0126821
2023-12-24 20:17:58.209,9128283L2,100-013,100-016,0.0119809
2023-12-24 20:17:58.222,9128283L2,100-01+,100-017,0.0153536
2023-12-24 20:17:58.241,9128283L2,100-015,100-020,0.00891682
2023-12-24 20:17:58.249,9128283L2,100-016,100-021,0.0113851
2023-12-24 20:17:58.268,9128283L2,100-017,100-022,0.0118847
2023-12-24 20:17:58.286,9128283L2,100-020,100-023,0.0114343
2023-12-24 20:17:58.300,9128283L2,100-021,100-02+,0.0147397
2023-12-24 20:17:58.320,9128283L2,100-022,100-025,0.00999632
2023-12-24 20:17:58.334,9128283L2,100-023,100-026,0.0121504
2023-12-24 20:17:58.351,9128283L2,100-02+,100-027,0.00860404
2023-12-24 20:17:58.370,9128283L2,100-025,100-030,0.00812261
2023-12-24 20:17:58.383,9128283L2,100-026,100-031,0.0108561
2023-12-24 20:17:58.388,9128283L2,100-027,100-032,0.00826676
2023-12-24 20:17:58.394,9128283L2,100-030,100-033,0.0135215
2023-12-24 20:17:58.399,9128283L2,100-031,100-03+,0.00828871
2023-12-24 20:17:58.406,9128283L2,100-032,100-035,0.0119961
2023-12-24 20:17:58.414,9128283L2,100-033,100-036,0.0148873
2023-12-24 20:17:58.421,9128283L2,100-03+,100-037,0.0138878
2023-12-24 20:17:58.441,9128283L2,100-035,100-040,0.0121514
2023-12-24 20:17:58.457,9128283L2,100-036,100-041,0.00871722
2023-12-24 20:17:58.458,9128283L2,100-037,100-042,0.0108713
2023-12-24 20:17:58.469,9128283L2,100-040,100-043,0.0120224
2023-12-24 20:17:58.486,9128283L2,100-041,100-04+,0.0104764
2023-12-24 20:17:58.505,9128283L2,100-042,100-045,0.0105276
2023-12-24 20:17:58.506,9128283L2,100-043,100-046,0.0119287
2023-12-24 20:17:58.507,9128283L2,100-04+,100-047,0.00922456
2023-12-24 20:17:58.509,9128283L2,100-045,100-050,0.00841598
2023-12-24 20:17:58.514,9128283L2,100-046,100-051,0.0139856
2023-12-24 20:17:58.520,9128283L2,100-047,100-052,0.0121385
2023-12-24 20:17:58.535,9128283L2,100-050,100-053,0.01296
2023-12-24 20:17:58.543,9128283L2,100-051,100-05+,0.00999312
2023-12-24 20:17:58.559,9128283L2,100-052,100-055,0.0119402
2023-12-24 20:17:58.571,9128283L2,100-053,100-056,0.00983776
2023-12-24 20:17:58.583,9128283L2,100-05+,100-057,0.00896744
2023-12-24 20:17:58.594,9128283L2,100-055,100-060,0.0091568
2023-12-24 20:17:58.609,9128283L2,100-056,100-061,0.0105546
2023-12-24 20:17:58.629,9128283L2,100-057,100-062,0.0127078
2023-12-24 20:17:58.638,9128283L2,100-060,100-063,0.0120318
2023-12-24 20:17:58.654,9128283L2,100-061,100-06+,0.0149857
2023-12-24 20:17:58.669,9128283L2,100-062,100-065,0.00861092
2023-12-24 20:17:58.670,9128283L2,100-063,100-066,0.0150533
2023-12-24 20:17:58.678,9128283L2,100-06+,100-067,0.0102762
2023-12-24 20:17:58.687,9128283L2,100-065,100-070,0.0120995
2023-12-24 20:17:58.695,9128283L2,100-066,100-071,0.01112
2023-12-24 20:17:58.705,9128283L2,100-067,100-072,0.0150829
2023-12-24 20:17:58.718,9128283L2,100-070,100-073,0.00862254
2023-12-24 20:17:58.726,9128283L2,100-071,100-07+,0.0137394
2023-12-24 20:17:58.745,9128283L2,100-072,100-075,0.0133408
2023-12-24 20:17:58.751,9128283L2,100-073,100-076,0.00981444
2023-12-24 20:17:58.765,9128283L2,100-07+,100-077,0.00843641
2023-12-24 20:17:58.776,9128283L2,100-075,100-080,0.0115912
2023-12-24 20:17:58.796,9128283L2,100-076,100-081,0.00981316
2023-12-24 20:17:58.806,9128283L2,100-077,100-082,0.0113873
2023-12-24 20:17:58.820,9128283L2,100-080,100-083,0.00995803
2023-12-24 20:17:58.832,9128283L2,100-081,100-08+,0.0136432
2023-12-24 20:17:58.845,9128283L2,100-082,100-085,0.0137213
2023-12-24 20:17:58.849,9128283L2,100-083,100-086,0.0150815
2023-12-24 20:17:58.856,9128283L2,100-08+,100-087,0.0130222
2023-12-24 20:17:58.871,9128283L2,100-085,100-090,0.00863097
2023-12-24 20:17:58.881,9128283L2,100-086,100-091,0.014149
2023-12-24 20:17:58.889,9128283L2,100-087,100-092,0.00861305
2023-12-24 20:17:58.892,9128283L2,100-090,100-093,0.0100486
2023-12-24 20:17:58.904,9128283L2,100-091,100-09+,0.00831447
2023-12-24 20:17:58.922,9128283L2,100-092,100-095,0.0145155
2023-12-24 20:17:58.936,9128283L2,100-093,100-096,0.0101277
2023-12-24 20:17:58.953,9128283L2,100-09+,100-097,0.0103655
2023-12-24 20:17:58.969,9128283L2,100-095,100-100,0.00965076
2023-12-24 20:17:58.982,9128283L2,100-096,100-101,0.0155102
2023-12-24 20:17:59.001,9128283L2,100-097,100-102,0.00907982
2023-12-24 20:17:59.012,9128283L2,100-100,100-103,0.011232
2023-12-24 20:17:59.030,9128283L2,100-101,100-10+,0.00817203
2023-12-24 20:17:59.045,9128283L2,100-102,100-105,0.0132377
2023-12-24 20:17:59.058,9128283L2,100-103,100-106,0.0140711
2023-12-24 20:17:59.061,9128283L2,100-10+,100-107,0.0141399
2023-12-24 20:17:59.069,9128283L2,100-105,100-110,0.00955804
2023-12-24 20:17:59.088,9128283L2,100-106,100-111,0.0091682
2023-12-24 20:17:59.100,9128283L2,100-107,100-112,0.00918241
2023-12-24 20:17:59.112,9128283L2,100-110,100-113,0.00904243
2023-12-24 20:17:59.128,9128283L2,100-111,100-11+,0.0142748
2023-12-24 20:17:59.134,9128283L2,100-112,100-115,0.00838644
2023-12-24 20:17:59.148,9128283L2,100-113,100-116,0.0129475
2023-12-24 20:17:59.162,9128283L2,100-11+,100-117,0.0114767
2023-12-24 20:17:59.173,9128283L2,100-115,100-120,0.0125434
2023-12-24 20:17:59.185,9128283L2,100-116,100-121,0.0123138
2023-12-24 20:17:59.190,9128283L2,100-117,100-122,0.00955745
2023-12-24 20:17:59.202,9128283L2,100-120,100-123,0.0119884
2023-12-24 20:17:59.218,9128283L2,100-121,100-12+,0.0122526
2023-12-24 20:17:59.219,9128283L2,100-122,100-125,0.00969157
2023-12-24 20:17:59.224,9128283L2,100-123,100-126,0.00834442
2023-12-24 20:17:59.232,9128283L2,100-12+,100-127,0.0119447
2023-12-24 20:17:59.240,9128283L2,100-125,100-130,0.0109568
2023-12-24 20:17:59.260,9128283L2,100-126,100-131,0.00942837
2023-12-24 20:17:59.269,9128283L2,100-127,100-132,0.0146794
2023-12-24 20:17:59.289,9128283L2,100-130,100-133,0.0136221
2023-12-24 20:17:59.299,9128283L2,100-131,100-13+,0.0127485
2023-12-24 20:17:59.301,9128283L2,100-132,100-135,0.0101959
2023-12-24 20:17:59.302,9128283L2,100-133,100-136,0.0119349
2023-12-24 20:17:59.307,9128283L2,100-13+,100-137,0.0117242
2023-12-24 20:17:59.320,9128283L2,100-135,100-140,0.00999524
2023-12-24 20:17:59.339,9128283L2,100-136,100-141,0.0116417
2023-12-24 20:17:59.343,9128283L2,100-137,100-142,0.0145645
2023-12-24 20:17:59.359,9128283L2,100-140,100-143,0.0105188
2023-12-24 20:17:59.378,9128283L2,100-141,100-14+,0.00847118
2023-12-24 20:17:59.383,9128283L2,100-142,100-145,0.014589
2023-12-24 20:17:59.386,9128283L2,100-143,100-146,0.0126575
2023-12-24 20:17:59.406,9128283L2,100-14+,100-147,0.0126815
2023-12-24 20:17:59.418,9128283L2,100-145,100-150,0.00805331
2023-12-24 20:17:59.430,9128283L2,100-146,100-151,0.0109351
2023-12-24 20:17:59.445,9128283L2,100-147,100-152,0.0136977
2023-12-24 20:17:59.457,9128283L2,100-150,100-153,0.0129105
2023-12-24 20:17:59.475,9128283L2,100-151,100-15+,0.0137062
2023-12-24 20:17:59.493,9128283L2,100-152,100-155,0.011883
2023-12-24 20:17:59.501,9128283L2,100-153,100-156,0.00913067
2023-12-24 20:17:59.516,9128283L2,100-15+,100-157,0.00890569
2023-12-24 20:17:59.535,9128283L2,100-155,100-160,0.0121568
2023-12-24 20:17:59.548,9128283L2,100-156,100-161,0.0126242
2023-12-24 20:17:59.565,9128283L2,100-157,100-162,0.0103384
2023-12-24 20:17:59.577,9128283L2,100-160,100-163,0.0147737
2023-12-24 20:17:59.580,9128283L2,100-161,100-16+,0.00972887
2023-12-24 20:17:59.596,9128283L2,100-162,100-165,0.0119063
2023-12-24 20:17:59.599,9128283L2,100-163,100-166,0.0127712
2023-12-24 20:17:59.609,9128283L2,100-16+,100-167,0.0133036
2023-12-24 20:17:59.624,9128283L2,100-165,100-170,0.00880688
2023-12-24 20:17:59.638,9128283L2,100-166,100-171,0.0148508
2023-12-24 20:17:59.645,9128283L2,100-167,100-172,0.0141222
2023-12-24 20:17:59.657,9128283L2,100-170,100-173,0.0140647
2023-12-24 20:17:59.658,9128283L2,100-171,100-17+,0.00885828
2023-12-24 20:17:59.669,9128283L2,100-172,100-175,0.00818508
2023-12-24 20:17:59.688,9128283L2,100-173,100-176,0.0145432
2023-12-24 20:17:59.692,9128283L2,100-17+,100-177,0.0130136
2023-12-24 20:17:59.703,9128283L2,100-175,100-180,0.0112459
2023-12-24 20:17:59.711,9128283L2,100-176,100-181,0.009421
2023-12-24 20:17:59.712,9128283L2,100-177,100-182,0.00923349
2023-12-24 20:17:59.725,9128283L2,100-180,100-183,0.00805139
2023-12-24 20:17:59.732,9128283L2,100-181,100-18+,0.00822052
2023-12-24 20:17:59.739,9128283L2,100-182,100-185,0.0132159
2023-12-24 20:17:59.756,9128283L2,100-183,100-186,0.0112023
2023-12-24 20:17:59.759,9128283L2,100-18+,100-187,0.0120364
2023-12-24 20:17:59.762,9128283L2,100-185,100-190,0.0152396
2023-12-24 20:17:59.763,9128283L2,100-186,100-191,0.01066
2023-12-24 20:17:59.777,9128283L2,100-187,100-192,0.00968005
2023-12-24 20:17:59.787,9128283L2,100-190,100-193,0.0151954
2023-12-24 20:17:59.806,9128283L2,100-191,100-19+,0.0144856
2023-12-24 20:17:59.819,9128283L2,100-192,100-195,0.0131919
2023-12-24 20:17:59.821,9128283L2,100-193,100-196,0.00933515
2023-12-24 20:17:59.837,9128283L2,100-19+,100-197,0.00846716
2023-12-24 20:17:59.850,9128283L2,100-195,100-200,0.0119086
2023-12-24 20:17:59.870,9128283L2,100-196,100-201,0.00846101
2023-12-24 20:17:59.886,9128283L2,100-197,100-202,0.0149371
2023-12-24 20:17:59.899,9128283L2,100-200,100-203,0.0114972
2023-12-24 20:17:59.919,9128283L2,100-201,100-20+,0.00956082
2023-12-24 20:17:59.924,9128283L2,100-202,100-205,0.0131429
2023-12-24 20:17:59.932,9128283L2,100-203,100-206,0.00813176
2023-12-24 20:17:59.934,9128283L2,100-20+,100-207,0.00928175
2023-12-24 20:17:59.953,9128283L2,100-205,100-210,0.0115915
2023-12-24 20:17:59.965,9128283L2,100-206,100-211,0.00985004
2023-12-24 20:17:59.975,9128283L2,100-207,100-212,0.0078978
2023-12-24 20:17:59.980,9128283L2,100-210,100-213,0.00965165
2023-12-24 20:17:59.983,9128283L2,100-211,100-21+,0.0114619
2023-12-24 20:17:59.996,9128283L2,100-212,100-215,0.0112372
2023-12-24 20:18:00.002,9128283L2,100-213,100-216,0.0107154
2023-12-24 20:18:00.007,9128283L2,100-21+,100-217,0.0147368
2023-12-24 20:18:00.010,9128283L2,100-215,100-220,0.00807745
2023-12-24 20:18:00.025,9128283L2,100-216,100-221,0.0132317
2023-12-24 20:18:00.036,9128283L2,100-217,100-222,0.0143356
2023-12-24 20:18:00.038,9128283L2,100-220,100-223,0.0137448
2023-12-24 20:18:00.052,9128283L2,100-221,100-22+,0.00936484
2023-12-24 20:18:00.063,9128283L2,100-222,100-225,0.0124891
2023-12-24 20:18:00.077,9128283L2,100-223,100-226,0.00812708
2023-12-24 20:18:00.085,9128283L2,100-22+,100-227,0.010676
2023-12-24 20:18:00.087,9128283L2,100-225,100-230,0.0131658
2023-12-24 20:18:00.095,9128283L2,100-226,100-231,0.0131727
2023-12-24 20:18:00.098,9128283L2,100-227,100-232,0.0101521
2023-12-24 20:18:00.101,9128283L2,100-230,100-233,0.013165
2023-12-24 20:18:00.121,9128283L2,100-231,100-23+,0.0155007
2023-12-24 20:18:00.126,9128283L2,100-232,100-235,0.00802658
2023-12-24 20:18:00.140,9128283L2,100-233,100-236,0.0153086
2023-12-24 20:18:00.154,9128283L2,100-23+,100-237,0.00945911
2023-12-24 20:18:00.155,9128283L2,100-235,100-240,0.0111786
2023-12-24 20:18:00.164,9128283L2,100-236,100-241,0.0135669
2023-12-24 20:18:00.183,9128283L2,100-237,100-242,0.0110221
2023-12-24 20:18:00.192,9128283L2,100-240,100-243,0.00786512
2023-12-24 20:18:00.197,9128283L2,100-241,100-24+,0.0105477
2023-12-24 20:18:00.205,9128283L2,100-242,100-245,0.0146386
2023-12-24 20:18:00.220,9128283L2,100-243,100-246,0.015526
2023-12-24 20:18:00.231,9128283L2,100-24+,100-247,0.0119545
2023-12-24 20:18:00.242,9128283L2,100-245,100-250,0.0152767
2023-12-24 20:18:00.253,9128283L2,100-246,100-251,0.00938752
2023-12-24 20:18:00.269,9128283L2,100-247,100-252,0.0119232
2023-12-24 20:18:00.289,9128283L2,100-250,100-253,0.0155421
2023-12-24 20:18:00.306,9128283L2,100-251,100-25+,0.00975248
2023-12-24 20:18:00.323,9128283L2,100-252,100-255,0.0134395
2023-12-24 20:18:00.340,9128283L2,100-253,100-256,0.0103195
2023-12-24 20:18:00.346,9128283L2,100-25+,100-257,0.0153021
2023-12-24 20:18:00.350,9128283L2,100-255,100-260,0.0101755
2023-12-24 20:18:00.356,9128283L2,100-256,100-261,0.0114149
2023-12-24 20:18:00.374,9128283L2,100-257,100-262,0.00910917
2023-12-24 20:18:00.392,9128283L2,100-260,100-263,0.0151931
2023-12-24 20:18:00.411,9128283L2,100-261,100-26+,0.012443
2023-12-24 20:18:00.412,9128283L2,100-262,100-265,0.0118589
2023-12-24 20:18:00.414,9128283L2,100-263,100-266,0.0137862
2023-12-24 20:18:00.428,9128283L2,100-26+,100-267,0.00923634
2023-12-24 20:18:00.432,9128283L2,100-265,100-270,0.0109882
2023-12-24 20:18:00.439,9128283L2,100-266,100-271,0.0116877
2023-12-24 20:18:00.444,9128283L2,100-267,100-272,0.0129049
2023-12-24 20:18:00.448,9128283L2,100-270,100-273,0.0155549
2023-12-24 20:18:00.449,9128283L2,100-271,100-27+,0.01224
2023-12-24 20:18:00.454,9128283L2,100-272,100-275,0.00901511
2023-12-24 20:18:00.469,9128283L2,100-273,100-276,0.0109653
2023-12-24 20:18:00.483,9128283L2,100-27+,100-277,0.00852902
2023-12-24 20:18:00.496,9128283L2,100-275,100-280,0.0136404
2023-12-24 20:18:00.502,9128283L2,100-276,100-281,0.0133556
2023-12-24 20:18:00.506,9128283L2,100-277,100-282,0.0140169
2023-12-24 20:18:00.513,9128283L2,100-280,100-283,0.0100251
2023-12-24 20:18:00.517,9128283L2,100-281,100-28+,0.0116318
2023-12-24 20:18:00.520,9128283L2,100-282,100-285,0.00915647
2023-12-24 20:18:00.524,9128283L2,100-283,100-286,0.0124758
2023-12-24 20:18:00.535,9128283L2,100-28+,100-287,0.00979834
2023-12-24 20:18:00.551,9128283L2,100-285,100-290,0.0115799
2023-12-24 20:18:00.563,9128283L2,100-286,100-291,0.0113758
2023-12-24 20:18:00.565,9128283L2,100-287,100-292,0.0125388
2023-12-24 20:18:00.566,9128283L2,100-290,100-293,0.00935693
2023-12-24 20:18:00.574,9128283L2,100-291,100-29+,0.0125687
2023-12-24 20:18:00.578,9128283L2,100-292,100-295,0.0130988
2023-12-24 20:18:00.584,9128283L2,100-293,100-296,0.0143797
2023-12-24 20:18:00.604,9128283L2,100-29+,100-297,0.0142092
2023-12-24 20:18:00.624,9128283L2,100-295,100-300,0.00951254
2023-12-24 20:18:00.637,9128283L2,100-296,100-301,0.0135654
2023-12-24 20:18:00.644,9128283L2,100-297,100-302,0.01127
2023-12-24 20:18:00.661,9128283L2,100-300,100-303,0.00863709
2023-12-24 20:18:00.669,9128283L2,100-301,100-30+,0.0108268
2023-12-24 20:18:00.686,9128283L2,100-302,100-305,0.0103432
2023-12-24 20:18:00.701,9128283L2,100-303,100-306,0.010255
2023-12-24 20:18:00.705,9128283L2,100-30+,100-307,0.0113426
2023-12-24 20:18:00.719,9128283L2,100-305,100-310,0.0144617
2023-12-24 20:18:00.723,9128283L2,100-306,100-311,0.0127211
2023-12-24 20:18:00.729,9128283L2,100-307,100-312,0.00852812
2023-12-24 20:18:00.746,9128283L2,100-310,100-313,0.0132797
2023-12-24 20:18:00.758,9128283L2,100-311,100-31+,0.0115279
2023-12-24 20:18:00.759,9128283L2,100-312,100-315,0.0126946
2023-12-24 20:18:00.768,9128283L2,100-313,100-316,0.014266
2023-12-24 20:18:00.778,9128283L2,100-31+,100-317,0.0121221
2023-12-24 20:18:00.794,9128283L2,100-315,101-000,0.00850874
2023-12-24 20:18:00.799,9128283L2,100-316,101-001,0.0115111
2023-12-24 20:18:00.804,9128283L2,100-315,101-000,0.00825849
2023-12-24 20:18:00.824,9128283L2,100-31+,100-317,0.0131837
2023-12-24 20:18:00.835,9128283L2,100-313,100-316,0.0123947
2023-12-24 20:18:00.848,9128283L2,100-312,100-315,0.0128893
2023-12-24 20:18:00.850,9128283L2,100-311,100-31+,0.0156227
2023-12-24 20:18:00.858,9128283L2,100-310,100-313,0.0148726
2023-12-24 20:18:00.876,9128283L2,100-307,100-312,0.0103574
2023-12-24 20:18:00.891,9128283L2,100-306,100-311,0.0090454
2023-12-24 20:18:00.907,9128283L2,100-305,100-310,0.00841851
2023-12-24 20:18:00.923,9128283L2,100-30+,100-307,0.00974514
2023-12-24 20:18:00.927,9128283L2,100-303,100-306,0.0102893
2023-12-24 20:18:00.945,9128283L2,100-302,100-305,0.0116643
2023-12-24 20:18:00.951,9128283L2,100-301,100-30+,0.00934622
2023-12-24 20:18:00.960,9128283L2,100-300,100-303,0.00886446
2023-12-24 20:18:00.977,9128283L2,100-297,100-302,0.0103867
2023-12-24 20:18:00.984,9128283L2,100-296,100-301,0.0125621
2023-12-24 20:18:00.990,9128283L2,100-295,100-300,0.0144715
2023-12-24 20:18:00.993,9128283L2,100-29+,100-297,0.0151529
2023-12-24 20:18:01.006,9128283L2,100-293,100-296,0.0118059
2023-12-24 20:18:01.011,9128283L2,100-292,100-295,0.0137519
2023-12-24 20:18:01.012,9128283L2,100-291,100-29+,0.00873413
2023-12-24 20:18:01.016,9128283L2,100-290,100-293,0.0105925
2023-12-24 20:18:01.022,9128283L2,100-287,100-292,0.0147899
2023-12-24 20:18:01.024,9128283L2,100-286,100-291,0.00834411
2023-12-24 20:18:01.039,9128283L2,100-285,100-290,0.0094355
2023-12-24 20:18:01.045,9128283L2,100-28+,100-287,0.0101962
2023-12-24 20:18:01.060,9128283L2,100-283,100-286,0.0142742
2023-12-24 20:18:01.079,9128283L2,100-282,100-285,0.0135785
2023-12-24 20:18:01.080,9128283L2,100-281,100-28+,0.00798093
2023-12-24 20:18:01.088,9128283L2,100-280,100-283,0.0113391
2023-12-24 20:18:01.103,9128283L2,100-277,100-282,0.00927813
2023-12-24 20:18:01.118,9128283L2,100-276,100-281,0.0122844
2023-12-24 20:18:01.120,9128283L2,100-275,100-280,0.0106492
2023-12-24 20:18:01.123,9128283L2,100-27+,100-277,0.0136163
2023-12-24 20:18:01.124,9128283L2,100-273,100-276,0.0110557
2023-12-24 20:18:01.126,9128283L2,100-272,100-275,0.0124498
2023-12-24 20:18:01.137,9128283L2,100-271,100-27+,0.00923605
2023-12-24 20:18:01.149,9128283L2,100-270,100-273,0.0101782
2023-12-24 20:18:01.156,9128283L2,100-267,100-272,0.00806156
2023-12-24 20:18:01.166,9128283L2,100-266,100-271,0.0133954
2023-12-24 20:18:01.167,9128283L2,100-265,100-270,0.0147028
2023-12-24 20:18:01.175,9128283L2,100-26+,100-267,0.0141958
2023-12-24 20:18:01.189,9128283L2,100-263,100-266,0.00782437
2023-12-24 20:18:01.196,9128283L2,100-262,100-265,0.0150698
2023-12-24 20:18:01.198,9128283L2,100-261,100-26+,0.0106298
2023-12-24 20:18:01.209,9128283L2,100-260,100-263,0.0116931
2023-12-24 20:18:01.216,9128283L2,100-257,100-262,0.00900628
2023-12-24 20:18:01.230,9128283L2,100-256,100-261,0.0133246
2023-12-24 20:18:01.236,9128283L2,100-255,100-260,0.0150851
2023-12-24 20:18:01.241,9128283L2,100-25+,100-257,0.00926307
2023-12-24 20:18:01.246,9128283L2,100-253,100-256,0.012666
